"","Hash","C1.T7.H9_S2","C1.T8.H10_S2","C2.T8.H18_S2","C2.T9.H19_S2","C3.T6.H25_S2","C3.T7.H26_S2","CT1.T1.H28_S2","CT1.T2.H29_S2","CT1.T3.H30_S2","CT1.T4.H31_S2","CT1.T5.H32_S2","CT1.T6.H33_S2","CT1.T7.H34_S2","CT1.T8.H35_S2","CT2.T1.H36_S2","CT2.T4.H39_S2","CT2.T8.H43_S2"
"836","9942a4c1c3ff80dc177d5cf51b13c0a17a3364d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
"837","994f4e0d46a1bc86fc520d276f629df7f22e2f63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","99b4f157f0b3502882cc6db01db37c942e2abfc1",0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0
"839","99b51470c5d5fa4e916c236838178da76c125f64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"840","99b6ea30c28e3859c3e41bccc76dc812fe55d835",0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0
"841","99ba0382e7a698637a042caec0dcdd415f551b33",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","99de773151bd6ae469af432db60aa5010d0de0ef",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
"843","9a1f8e195f81c19c9c44cb6ff734c025ea057e23",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"844","9a2f45f6bd9781d52b355893e422fceef3e600a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","9a6eac450f285a1f99a73d8acbaa1dd5d15a4c92",0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0
"846","9a70de23c085314e6ab43e55dcb56fce70587663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","9ad71fbd9d4f9aed822a156aed11227268a86712",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","9b60a416003d9d36c43a15b001175ce94ee0bb41",19,0,0,0,0,0,6,0,0,0,0,0,0,13,94,0,5
"849","9b6397260d29a0f1284becf7946da5ce32f7a516",0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
"850","9b794f40c6740851dec55d9e0591d2220c74b689",0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
"851","9b83b33b0f1e9c8018e6f2f4cab1c7d2934c65d5",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","9b9f6e13b644886afad8864d6601b2000dae17a0",0,0,37,0,0,0,0,0,0,0,22,0,33,0,0,0,0
"853","9c1f29a7bb544b3ebd2d985b47670334284c6050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","9c3715991fcb4c063439db442e6eede7d96e1ca4",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
"855","9c8d7ea3ea4c3f974050561d3e47a30cd6f68ad0",0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"856","9d3cf75f68aebdabbbad40c3f0290c92940181f7",0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
"857","9d67f0e3ec2bd3178deab49794908312f08f44db",0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
"858","9dc37e40eb0aab9b0e40c435eb05ab8096aed948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"859","9de8b14e71e13f722818d66dd4f08c70f3ece201",0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
"860","9e3d190e7992b4cf631d9d51568978e4e31d1039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
"861","9e3de172cba9b319d7c7d0999aff62524f634404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"862","9e4a0a507e7d39594f4a64ca2eaa4d4b3a1da8a6",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","9e55b0378945014a80fd07ccb9cfb98032d0fdbb",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"864","9ebd0bcbae3f4ee1f10ba13d858e85af17744e67",0,0,0,0,0,0,0,0,11724,0,0,0,0,0,0,0,0
"865","9eced6ba08a62bdbce851f25db44163db2e40600",0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0
"866","9ef914c345da6d0a23ab2507fb182f4eafc07aec",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","9f2deb97467abc9e8db1bf961b30aed8ae0c27d5",0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0
"868","9f79a4296ad1de5c80c9debcd524baa18ab2717f",0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
"869","9feea62a87c4790035fd10dc45613901262b67e1",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
"870","a0b31f412830e5fe3228b1b8ebb5465e504fa903",0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
"871","a0d759ada839be2cef781a692eebef0904b0b39e",0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0
"872","a0dda142fd6d0c7ff2a1a3d82b08e6bf644ab72f",0,0,133,0,155,0,0,0,0,0,233,0,0,0,0,0,0
"873","a10a3facd3ae81b5971a7810dde49c6eeffb3467",0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
"874","a10e50e0e9ece9c32d19555da44bbe1860d3d313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"875","a13a6458e800426a0c741809f5c97ce7dceb33fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"876","a145a40787b04637744888e0e1580dd7b4dbbd1b",0,0,0,44,0,0,0,0,0,0,0,0,113,0,0,0,0
"877","a155812b174fd2534a966f14f95982cbbe17cd8e",0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0
"878","a15ad3a03d6e6d71b2be45304eab01ee1c5ccc91",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"879","a15fa1e1831ffac3265b6f2979da3a880f156124",0,0,0,0,0,0,0,0,0,0,2468,5,0,0,0,0,0
"880","a169f7a0525710e4e6073f6dd6167ad17664d437",0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0
"881","a17946b504ef08862a183bba11717f5f508c6335",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"882","a1852245a7cd533342d6705f214bebb2edee248f",0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
"883","a19023e2938b2d4c19d5e2b8c4962e8bcd73177d",0,0,57,0,23,0,0,115,0,0,15,0,0,0,0,0,0
"884","a1913f2a89fdd5f0b3142252aa892fedf9eac569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0
"885","a19658b8cf0ea2f425bd30f6be627e6df1faafda",0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0
"886","a1babf7d87df66adb4e4e473fa9a07f733aee805",0,0,0,0,0,0,0,48,0,77,0,0,0,0,0,0,0
"887","a1bd8c3c579e5c0eae315dfe9ba06d3f4b917007",0,0,0,0,0,0,0,208,0,0,906,51,77,0,396,89,0
"888","a1e1ac867f2717f8ee7191dcde461a5f6c026ece",0,0,0,0,0,0,0,102,118,0,0,40,51,56,19,0,0
"889","a1f32091627e0f3b7563601a49bb6de58a2f9fe6",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"890","a200a5e36062c3f55c14ae2fa7529f542abf7271",0,0,0,62,0,0,0,0,0,0,0,0,0,96,0,103,0
"891","a2b51683959d22b49f94d01a772efff97a81a8da",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"892","a32cdcd5c08887eac2705dca0f8df2a949a2e438",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"893","a32d276e30f76e771318e8c516046bc05f72db69",44,0,761,0,182,0,240,2571,0,0,88,0,0,0,0,0,0
"894","a32fc91489b7a81b814c9f53d4ae138157f44bd6",0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0
"895","a350a15502140f328d51f1ac7058bf856ebb6b75",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896","a3611571e9f95f8f6023a4e377113bb0f8687eab",0,42,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"897","a36e98eebfa90207d36839d27dd603eb103ad1b3",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898","a38726b72f602e197f982e3d7ec998150a135004",0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0
"899","a3966d53bb2a097dc1f33ab94dcf50d1b4965ba2",274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900","a3aa48eda958305314ca2ae91a164da875f8cff8",0,0,0,0,0,0,91,0,0,0,0,0,0,0,128,0,0
"901","a41a200e95804d2ff3b0b56210a93a9af73a0e22",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"902","a438efa2defe32871f885e6921ab3a3f58905dc0",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"903","a43b54536e3b79b6b142aa805f59e6521e4a70b6",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"904","a504283b13391a995cd7f99d3d21e237e824bfd1",0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
"905","a526b17c343f9167a2d98d3e7316c85a21835d47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906","a5579204e5a232558ca354fe1b797e9f4782b1f9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907","a56376946524573a3ca4822508d4ffe485124fbd",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
"908","a57f79ef315aa73488682af21acb589d74a45951",0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"909","a60f550abbcec40e12649597c4145412876935eb",0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
"910","a618c2b816fcf191faa8d9d0f7c5e2a9493c959c",0,0,0,0,2151,0,0,0,0,0,0,0,0,0,0,0,0
"911","a64ae6c3a19ca4d404b1876c5f899d557eec2db3",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
"912","a658aabde8859c4d579a792cac077260d7f7af25",0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0
"913","a68088296f0c2ce7eba39305381f7c73d6a1d16d",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"914","a6a2a9f4b7a190289535a32a1df4a2456a5384b1",8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"915","a6bbd363010d7a80d6fe50045865762d8cb541a3",0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
"916","a6d6fd7e2ff9fdd926246f97869b2ebf7f084d36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","a6e241a59c2ed7900e86b07cb485010902f70636",0,0,0,0,0,0,0,0,0,0,0,0,0,210,445,0,197
"918","a744be4eb0c0588f24aca32bfc199b7a09bea66f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","a794c80e61ed42201bee8e18269617b4385ad1c4",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","a7a2295ffe8ea7a0d09cdf2bcf81e09e891d7ee7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"921","a83f2374a032ceb8b120b908a1b88704e12b05d5",0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
"922","a84670c76f5c12ac10b05154640f60e6154751ac",0,0,0,0,36,0,0,113,0,0,0,114,0,0,0,0,0
"923","a85c4593364e7e2426abdf101b79251e8657ee40",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"924","a884906383f29cb9637d008fea0a85cba5ed0652",0,0,115,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"925","a8cc5e9ec195df95b2693c0109fed6291621491c",0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
"926","a8e6604baa7ca0f8c1fccb858e7de4b1a40b3f98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"927","a9522a7e4117b37384c452b880ad98a765377926",0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
"928","a960178b9e4035b813caaa76ade3be5b79cfd29a",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"929","a97e91360643551ee03a274316630dcec71bfb5f",0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0
"930","a99881c140972fb361888aef8e684614e57075e5",0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
"931","a9be5d412858478a782dd6a4e3da83624846821c",0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0
"932","a9c5ac5a4b21671382dfb4f29411d0f3204ea523",0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933","a9d894f1caddfb12a37d3bd6ffa33553968cec0f",0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0
"934","a9e902d10187f9ac8cb33366b002cfd557c9a428",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"935","aa19746b8fa272efeed1f440d639e4f1369ce04c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
"936","aa22063bb9ec94ee88ecf1e21313be57fc9f4915",0,0,0,0,107,168,0,0,0,0,0,0,0,0,0,0,0
"937","aa54cff097059a9a673dcb42533cedbf3751ba55",0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0
"938","aa80b5711e94a14aa478a6f909142b3f7f91c490",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"939","aaa1907ba3728258b8dd6e8e96946f186b121454",0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
"940","aad3f1aba309eed5e171b34f5077d66cf470f6a4",0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
"941","aade8253751e1abd0bba2197352dae2399ad6a46",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"942","aae8178f254faeace27bc7f149d04ae39e969184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0
"943","aae88932ebaa3b4356cc1ac8e2900062b8c02b91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
"944","ab12c3ee220d3486280d94aa7ed06c1981c026bb",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"945","ab12e13874fb67e77325ca20e128d4877c95d76e",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"946","aba3e69a36d5998210e370c359aa4587aed06523",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0
"947","abe60dc4f328e42645e8b5de62890609258de7a7",0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,98,181
"948","abfae657dfb2662d3f1a93e03d522087c3445de0",0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
"949","ac4c232bfde0b7d39a08b20a1f3e48a657a24f32",0,0,0,0,6,0,0,0,0,68,0,0,0,0,0,0,0
"950","ac76fc6bf9aa69b1c97ade584f33d367938ebba8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
"951","ac8b6c6be7d4f19692ecfd53383f4a715f8490ae",0,0,0,0,0,0,36,507,0,0,0,0,0,0,0,0,0
"952","ac8d0324ccb1c0e0f0990108082986b925d04c9c",0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0
"953","acf75ffb18c5fccd11f08b4b994b63465b7e1166",75,0,0,0,0,0,105,0,0,0,0,167,0,0,0,0,59
"954","ad7e44492e736585cc2d0d44ed811f557f5dd033",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
"955","ad8afb681d6c2910377702a0bfbf5da2cba924de",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"956","ad93a0642d094658a9b7d6d92fa2408d332424dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
"957","add60dfdaa81b55c808fc154caf15ac941b0ca2a",434,846,107,145,0,0,107,0,0,0,81,0,3903,2040,2284,3863,3504
"958","ae12152ddf02cca3106a942fcb5669a01989d713",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"959","ae87cbef780f5f7d2f0b271301b9dda6e956549f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"960","ae9d88ef9aff21f7aabc3aa9e4be866345010157",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"961","aebb382d4540e5661dc970449fca543d204d4c40",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","aee6835ccbeebe3986ac2cb915d482c9af7f2a24",0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0
"963","aefcc3a1e0f496d72dcd0902a11bfdf05eeefa0d",0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
"964","af0ee3851b7901a268817478a162583be0ac4296",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"965","af343faa76fbc2a5812697f33df6585388e8e504",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"966","af417fde1fcda0a13781f8b30072444cb0dde7ec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"967","af443937679001ea966beb10277f43108c2bc0db",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","af5e5713d27e348558744e8728555a5a0b618693",0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0
"969","af7c3cd7c1f1644a782374f373e6f440d79c1802",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"970","af88912083d9acdadff84b8a9fe4b080d4459577",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"971","afeef151dc0fc361636b471aab16d3ec80cf5d4a",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"972","b01a623f0c7a1188dd5e9c0f18b096b5d810b7da",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973","b01dc3a46e2f8e6c7f62626ce5fdef536ad6f5ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0
"974","b070d2d4f840361443f99b9e553f23d7266417ef",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"975","b0886f5519d276c66b4b15af4d367879b60e8820",0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
"976","b08defa3962f83aca6b88d60b045e8ff2b964e79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977","b0c15e6164ee940205efe0f1e1a0a0c19435ec9f",25454,0,19076,281,1635,0,23850,7880,0,323,8993,0,0,179,0,0,0
"978","b0d7352b3c7cf897c1e394308d3928ef8483fb36",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"979","b12888b3a00e66c7052898c26b304b703d1ba2b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"980","b1426a1b6763f534b6553d4f23a791e8f7228c79",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"981","b16cf4b1c497686ffe739d02d6649a42b7d381bd",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
"982","b1770997891f22a6d6be455310b2d22d86d9e5a2",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"983","b17f690afd27221800620e5cc78c06b0a5638557",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"984","b18ef336fc797cd08d2fda8e78e43f894621e3ba",0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,0
"985","b1d888c6b6713a935dc62e9d108de4d23174fc07",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"986","b1e2afdbf665a3de48ab4d313153addb28a38d8c",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"987","b1ecd5c3fa17991cd4264d1bc394407a22353ef8",0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
"988","b1fb395dbe6b229152fbf62970f20f129ba0ac46",0,29,106,37,0,0,24,0,0,0,0,0,109,317,0,536,317
"989","b2936a41a697d63d6cca20de5918f681e9180527",0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0
"990","b297100644045ab353d5c4215e56a544003a7b0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,0
"991","b2bcfd3bc642bb3094d26cf1211532d6273d6db5",0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
"992","b308f1ff1c8a4490fc47c87f05295b7e5a4a6610",5,0,192,0,17,0,52,132,0,0,16,0,0,0,0,0,0
"993","b3360fd8035b2d769c49a3cdf25a52187188bf6e",0,0,0,0,0,0,1582,0,0,12079,0,195,0,0,0,0,0
"994","b336e853117d4fb6ba6b424b87c405e699d3fd3e",173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","b3489be8ce4cb94842919f4ba0896ae72ea94116",0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
"996","b35f9cee21f667eaebd1f9bd7ed5d7f2c482df4f",0,0,0,0,92,0,0,48,0,0,0,0,0,0,0,0,0
"997","b363edcb8d7db80476d158dd552e2cec99eb12f6",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"998","b37f27efc19eb7bab88efe54f37c5dab42033050",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"999","b38a92ae8346822c3d0c30658fe8dc76a49384b1",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","b39500169f19f6f7dc74cde23a266fe3bd9d8079",0,0,140,0,0,0,107,0,0,0,100,0,0,0,0,0,0
"1001","b3a88c9435b4f11570c0d392c7e86fb4ae0bf584",0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0
"1002","b3bfc1522e0184d97e51aae640966a24247e7589",0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","b3c5c6692e97bf40f2e20a6c039bfd38879db8d8",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1004","b3ec84488689836452a35d7c22dd07fc529008b0",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"1005","b3f958033acba48eaf4f6c188f3de319a171edc4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0
"1006","b460e069adbdd65731dda4f8e946113316851557",0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
"1007","b4817760b0d6eb5970d2574c0ebed1ce9adc8321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"1008","b49b5b962f90500633efdc08ccee2e44af816ced",0,0,451,0,116,0,378,784,0,0,0,0,0,0,0,0,0
"1009","b4b20b65e80aa3edd521f3c2bba6653b10b6c53b",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
"1010","b4dc3d16f56c44a6fac63a67387288784212ad81",0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
"1011","b4f1ebf501eb18abdf4c773ae170c08177107dd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","b50323a13ca5545f1d9bfecc91c2c9d6ea240a6e",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"1013","b54fc3c94907964e0f7b0678edb0c1aa9223bccd",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"1014","b550711c77469fe6572432d2e66bfda1032a85d3",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"1015","b5d5971ece7180c3340b7f2ad9822c9ac83fe3ea",0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
"1016","b6414f11128fc4d3a33cf34d8fea1a4a5a80b0a2",0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
"1017","b64839cd004609792ba1362a5f2628c1081f22ad",0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
"1018","b66bf92767420eb5115b7c8aed4dc41a7d17af6d",298,57,333,145,0,0,1308,0,0,33,13,464,1988,503,3420,1157,125
"1019","b683897eb78088109a62126dcca7e0f5a0db235b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","b6a0c1024912c0b187eb8e7b408eaaa44577716d",0,0,0,0,0,0,0,406,231,0,0,0,0,0,0,0,0
"1021","b750f927174575bbb361badac9945a9e453440ed",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
"1022","b780000e4f75a38561665e089d0593fa17a4e3a4",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1023","b795654bb5a5d96b8887914b439e1967615dfe3c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
"1024","b7a3e645e301d69baa4a001ae0304d2120356a6c",0,0,0,0,0,0,15,0,0,3,0,6,0,0,0,0,0
"1025","b7d3d8e64c8d74d3d8b8405c106b4d75b5422445",0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
"1026","b7e0a792f7202517d04a74a0a5b2c65867540302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","b7e9dc36de1a879d6ec7460013fa62304a3aabc1",0,0,87,51,0,0,0,0,0,0,0,0,1,29,0,113,0
"1028","b80083d758df486b163e38804a7bb581e7bc732a",0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
"1029","b8084207a31d43bd40df37abef6c922e9d039977",0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
"1030","b809372a8bc41a0300f0791d84fb3ae7078a3127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"1031","b809a997632c2640cdbe7940f619b45fa30adc45",678,0,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"1032","b80a125715dc8b3fa8d990cb273c2fa124127f87",0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
"1033","b87a6f0f02e462d8aba180cca20863b9c69bf65a",89,0,124,0,102,0,0,0,0,0,0,0,0,0,0,0,0
"1034","b8818d2296439b0530638bf8c6cd39f47fbd0988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0
"1035","b8aa5ff79f9cdb31f29a4f340efb70da66e154ba",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"1036","b8d7fb71eaae9ae713d25c1c8f90d7efdc39b2e1",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
"1037","b95338d3c9a7df5b78e7cc797e0df0c77a97ab62",0,0,0,0,0,0,0,202,0,0,21,0,0,0,0,4,0
"1038","b96e46e5afda03c08ad246b51bc701e3dd868bb9",0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
"1039","b99021a1664166a49b169863dcb00e1a227ad268",0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"1040","ba126f9a6a51f80763c9c6a571a9fe7d2f8c3083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"1041","ba286d49142bb8cf4b5beac18ce899eda3312a6c",0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0
"1042","ba3872abc9ad3ea60750c21242a79a4d42a6afa0",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1043","ba5982ada98ece24ac9e417d31bd2f8c3e294e5a",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"1044","ba8a3abb314f0832bdd308d5785636a9abb6baf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045","bad7afccaaa619268482182e93a4d85d71df2ec2",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
"1046","bb43537ab7d266d059e40deb9e1f8536790adc35",0,0,613,138,155,0,201,593,0,0,105,0,0,0,0,20,0
"1047","bb6a4b722e947f1ab0ac2bbec81a3ba5418597be",0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"1048","bb8afcd6931ae2193933da240c3d41cc30c246e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
