"","X","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"1350",1350,"seq_28_Calanoida..ff62c",1,3.93002201722091e-15,1.12789061109439e-09,4.69689546990168e-07,0.00630540981054708,6.51294237846316e-05,0.0483096200763228,0,"1-2mm","predicted CT1.T8.H35_S3"
"1351",1351,"seq_12_Calanoida..5153f",1,4.86915656221383e-18,9.70017139585686e-12,1.03024715736738e-08,0.0045504735910612,3.25503523629344e-06,0.017666468032465,0,"1-2mm","predicted CT1.T8.H35_S3"
"1352",1352,"seq_25_Calanoida..e01f9",1,5.28768136444464e-18,1.80477067213648e-11,1.77581148764037e-08,0.00308412627740775,6.65681836489962e-06,0.0188886421581492,0,"1-2mm","predicted CT1.T8.H35_S3"
"1353",1353,"seq_8_Calanoida.Metridia pacifica.3855b",1,3.16256001155736e-16,5.93378374154301e-11,1.40354078039431e-08,0.00273111443324886,2.29782552663171e-06,0.00908030768988093,0,"1-2mm","predicted CT1.T8.H35_S3"
"1354",1354,"seq_16_Calanoida.Metridia pacifica.6b976",1,2.02537038511153e-17,2.26867728836095e-11,1.06125541039533e-08,0.00266340521572214,3.13816483054824e-06,0.0116869768185949,0,"1-2mm","predicted CT1.T8.H35_S3"
"1355",1355,"seq_5_Calanoida.Metridia pacifica.2cfd4",1,4.40435982479836e-17,2.41430228412643e-11,9.76329856946568e-09,0.00227544676938981,1.85585857636706e-06,0.00716528527029257,0,"1-2mm","predicted CT1.T8.H35_S3"
"1356",1356,"seq_21_Calanoida.Calanus.9b9f6",1,6.34447494639968e-17,9.42436442420577e-11,6.50023530623885e-08,0.00215509361175083,1.53623156082016e-05,0.0162134409742273,0,"1-2mm","predicted CT1.T8.H35_S3"
"1357",1357,"seq_14_Calanoida.Calanus.5c28f",1,1.00296035884006e-13,2.89432149369127e-09,2.48457369949812e-07,0.00167707223376691,1.58450013258586e-05,0.00841016911034799,0,"1-2mm","predicted CT1.T8.H35_S3"
"1358",1358,"seq_1_Calanoida.Rhincalanus.1784e",1,1.80614186622801e-21,5.1270638740267e-14,1.48695874043758e-10,0.00159834508082771,1.72518307362676e-07,0.00283519234807167,0,"1-2mm","predicted CT1.T8.H35_S3"
"1359",1359,"seq_18_Calanoida.Calanus helgolandicus.78f54",1,1.97406741301456e-18,1.03122404093106e-12,3.93559357443462e-10,0.00106584122689501,8.19791670737898e-08,0.000875607680817111,0,"1-2mm","predicted CT1.T8.H35_S3"
"1360",1360,"seq_26_Calanoida.Metridia pacifica.e1993",1,3.19698697118153e-18,2.91026494320082e-12,1.54379758746361e-09,0.00103927092140333,4.33378963087863e-07,0.00307972527767129,0,"1-2mm","predicted CT1.T8.H35_S3"
"1361",1361,"seq_13_Calanoida..562a6",1,3.84966680642157e-17,7.88237630722035e-12,2.31309875474546e-09,0.000859246589801918,3.61643246306304e-07,0.00114350182996142,0,"1-2mm","predicted CT1.T8.H35_S3"
"1362",1362,"seq_7_Calanoida.Calanus helgolandicus.341d3",1,5.02443886823974e-21,6.34495369933427e-14,1.28405210883532e-10,0.000666545071633463,9.84188221617916e-08,0.00126872355993836,0,"1-2mm","predicted CT1.T8.H35_S3"
"1363",1363,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",1,1.39722113951776e-18,3.12580965833124e-12,2.68890508590611e-09,0.00028676369741437,8.31341980809287e-07,0.00152830598636472,0,"1-2mm","predicted CT1.T8.H35_S3"
"1364",1364,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1365",1365,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1366",1366,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1367",1367,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.227186825053996,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1368",1368,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.224108267535101,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1369",1369,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.190473512540772,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1370",1370,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0.0732201102238218,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1371",1371,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0.0603346749004066,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1372",1372,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0.0568304535637149,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1373",1373,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0.0460296929479249,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1374",1374,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.0441414686825054,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1375",1375,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0.0391125857608818,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1376",1376,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.0387262281483302,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1377",1377,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.0364470842332613,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1378",1378,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0.0327859633337082,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1379",1379,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.0327301401988796,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1380",1380,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.0276965470700709,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1381",1381,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0.0256485094268129,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1382",1382,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0.0248003599145203,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1383",1383,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0.0245680345572354,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1384",1384,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0.0220897723432363,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1385",1385,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0.0202976025889172,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1386",1386,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0.0201133909287257,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1387",1387,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0.0186285097192225,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1388",1388,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0.0168736501079914,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1389",1389,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0.0167585198515353,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1390",1390,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0.0150798283613424,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1391",1391,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0.0149838012958963,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1392",1392,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0.0140029243054774,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1393",1393,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0.0139021168085041,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1394",1394,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.0112473287594196,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1395",1395,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0.00836933045356372,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1396",1396,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0.00821054999437634,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1397",1397,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0.00801867952932502,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1398",1398,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0.0078138601288314,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1399",1399,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.00715442764578834,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1400",1400,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.00580453563714903,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1401",1401,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.00492070633224609,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1402",1402,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.00379427939414421,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1403",1403,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.0035097192224622,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1404",1404,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0.00344608641330507,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1405",1405,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.00337473002159827,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1406",1406,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.00330783331797188,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1407",1407,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.00296988130715741,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1408",1408,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0.00283477321814255,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1409",1409,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.00283477321814255,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1410",1410,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0.00256479481641469,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1411",1411,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0.00250253064897087,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1412",1412,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.00247441232707232,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1413",1413,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.00241686892582465,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1414",1414,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.00215982721382289,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1415",1415,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0.00190482042459062,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1416",1416,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0.00179729023933147,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1417",1417,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.00177145427960859,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1418",1418,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.00175120587422041,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1419",1419,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.00173072393417104,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1420",1420,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0.00161987041036717,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1421",1421,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0.00156686841377615,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1422",1422,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.00156174792876381,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1423",1423,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.00136204901328254,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1424",1424,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0.00117259106782594,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1425",1425,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0.00104037791024632,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1426",1426,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0.000814157116962119,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1427",1427,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0.00069126547666595,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1428",1428,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0.00061860308176808,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1429",1429,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.000562366437970982,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1430",1430,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.000562366437970982,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1431",1431,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0.000517168986246377,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1432",1432,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.000449893150376785,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1433",1433,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0.000445482196073612,NA,NA,30,"1-2mm","CT2.T1.H36_S3.2"
"1434",1434,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0.000281183218985491,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1435",1435,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.000253064897086942,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1436",1436,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.000112473287594196,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1437",1437,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0.000112473287594196,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1438",1438,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1439",1439,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1440",1440,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1441",1441,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1442",1442,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1443",1443,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1444",1444,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1445",1445,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1446",1446,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1447",1447,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1448",1448,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.3"
"1449",1449,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1450",1450,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT2.T1.H36_S3.1"
"1451",1451,"seq_10_Calanoida.Metridia pacifica.3a466",1,4.29497640225224e-09,0.000778056472656405,0.0344728228051163,0.247390588858925,0.436391442903526,0.996810553984399,0,"1-2mm","predicted CT2.T1.H36_S3"
"1452",1452,"seq_27_Calanoida.Pleuromamma.fa735",1,3.30152451054236e-10,5.28994403892504e-05,0.00416928811346559,0.163401729737566,0.138537566040396,0.98454899285894,0,"1-2mm","predicted CT2.T1.H36_S3"
"1453",1453,"seq_6_Euphausiacea..2f9a3",1,3.96194705621585e-14,8.73816895717962e-08,3.79581286010068e-05,0.112274628745202,0.0114045131150638,0.994294976316619,0,"1-2mm","predicted CT2.T1.H36_S3"
"1454",1454,"seq_15_Calanoida..6950a",1,8.34978279466487e-10,3.8799770417994e-05,0.00166395993149547,0.0763156324804647,0.0333989044252772,0.776421249040145,0,"1-2mm","predicted CT2.T1.H36_S3"
"1455",1455,"seq_3_Calanoida.Metridia pacifica.21ed1",1,3.39544772114978e-16,4.42040862241527e-09,5.09985967955778e-06,0.0733002669113184,0.00219328476751446,0.93887922525298,0,"1-2mm","predicted CT2.T1.H36_S3"
"1456",1456,"seq_22_Calanoida.Pleuromamma.a32d2",1,3.13727611613858e-09,0.000121488105265566,0.00267562699441677,0.0501400480255147,0.0268683952121789,0.488700089776499,0,"1-2mm","predicted CT2.T1.H36_S3"
"1457",1457,"seq_23_Calanoida.Metridia pacifica.b0c15",1,2.00023421346764e-10,4.06175336315059e-06,0.000240637960101289,0.0382888381477787,0.00654149328046628,0.502870183103949,0,"1-2mm","predicted CT2.T1.H36_S3"
"1458",1458,"seq_19_Calanoida.Calanus helgolandicus.894f7",1,8.98106805812759e-12,2.52710269984921e-07,2.20574974227379e-05,0.0317617542406696,0.000974291896830751,0.510586132661935,0,"1-2mm","predicted CT2.T1.H36_S3"
"1459",1459,"seq_4_Calanoida.Eucalanus californicus.247f0",1,1.19676705750892e-14,9.91908744614743e-09,3.4265143197646e-06,0.0312158404283252,0.000558737339088497,0.507167113344056,0,"1-2mm","predicted CT2.T1.H36_S3"
"1460",1460,"seq_29_.NA.other",1,3.96799788858753e-14,1.81131215316201e-08,5.10638711226864e-06,0.0305047940324634,0.000585744015506743,0.468202647332265,0,"1-2mm","predicted CT2.T1.H36_S3"
"1461",1461,"seq_9_Euphausiacea..3907c",1,3.23566244844698e-22,2.060827864819e-14,1.81035781837013e-10,0.0280523439162353,5.95165334550509e-07,0.553425322765116,0,"1-2mm","predicted CT2.T1.H36_S3"
"1462",1462,"seq_20_Calanoida.Metridia pacifica.97d59",1,5.15542956846873e-12,3.30379197948702e-07,2.89185777333208e-05,0.0196171767912667,0.0013640965790616,0.225764017010381,0,"1-2mm","predicted CT2.T1.H36_S3"
"1463",1463,"seq_8_Calanoida.Metridia pacifica.3855b",1,3.78065991841122e-14,6.93364629391784e-09,1.26673992094319e-06,0.0140569271971098,0.000127811272013684,0.152083315343622,0,"1-2mm","predicted CT2.T1.H36_S3"
"1464",1464,"seq_2_Calanoida.Rhincalanus.1c13e",1,4.06040367468417e-28,1.21592090913911e-17,9.99543275935668e-13,0.013453868669691,1.97953132847802e-08,0.0768802554318049,0,"1-2mm","predicted CT2.T1.H36_S3"
"1465",1465,"seq_24_Calanoida..bb435",1,3.38544220012645e-13,1.6558259030703e-08,2.18466394561494e-06,0.0130096244319812,0.000136448690902421,0.11438114168668,0,"1-2mm","predicted CT2.T1.H36_S3"
"1466",1466,"seq_16_Calanoida.Metridia pacifica.6b976",1,3.46168234387518e-15,3.84520102176602e-09,1.42050739282773e-06,0.0107464261802618,0.00021594643035159,0.102451969877351,0,"1-2mm","predicted CT2.T1.H36_S3"
"1467",1467,"seq_11_Calanoida.Calanus helgolandicus.50ae1",1,3.02807577344005e-22,4.78836004830819e-14,3.21328843189649e-10,0.0092156371702921,7.19643394169977e-07,0.0442632125043106,0,"1-2mm","predicted CT2.T1.H36_S3"
"1468",1468,"seq_28_Calanoida..ff62c",1,6.82913858968032e-16,4.78894149315567e-10,2.95177518706063e-07,0.00702140284901174,5.37038303737806e-05,0.0548668414807979,0,"1-2mm","predicted CT2.T1.H36_S3"
"1469",1469,"seq_12_Calanoida..5153f",1,6.68025744405173e-19,4.03577790507784e-12,7.66336017044915e-09,0.00594166949976781,4.14567587751469e-06,0.0278581323433567,0,"1-2mm","predicted CT2.T1.H36_S3"
"1470",1470,"seq_5_Calanoida.Metridia pacifica.2cfd4",1,8.02103294706579e-16,4.8478749402456e-10,1.70597596162716e-07,0.00481394854105036,2.76575368814729e-05,0.0286620523916973,0,"1-2mm","predicted CT2.T1.H36_S3"
"1471",1471,"seq_25_Calanoida..e01f9",1,4.68817695182376e-19,5.88919948409999e-12,1.06687278804109e-08,0.00377574798765812,7.43992295403354e-06,0.0239053456538776,0,"1-2mm","predicted CT2.T1.H36_S3"
"1472",1472,"seq_14_Calanoida.Calanus.5c28f",1,9.50558084803792e-13,3.55029868093663e-08,2.71509934033936e-06,0.00367858243015424,0.000133639732371396,0.0318776110778667,0,"1-2mm","predicted CT2.T1.H36_S3"
"1473",1473,"seq_18_Calanoida.Calanus helgolandicus.78f54",1,1.61101843418955e-17,1.42147128993832e-11,7.56354818926548e-09,0.0033684868626442,1.74413814029582e-06,0.0119641184086795,0,"1-2mm","predicted CT2.T1.H36_S3"
"1474",1474,"seq_26_Calanoida.Metridia pacifica.e1993",1,2.54760441434061e-17,3.97397619135498e-11,2.31790573876194e-08,0.00235968076207866,5.82780339355486e-06,0.0125575544304623,0,"1-2mm","predicted CT2.T1.H36_S3"
"1475",1475,"seq_21_Calanoida.Calanus.9b9f6",1,5.65637619300893e-18,2.81522075298341e-11,3.21114537116448e-08,0.00230250366667259,1.30061057648513e-05,0.0197173932118629,0,"1-2mm","predicted CT2.T1.H36_S3"
"1476",1476,"seq_1_Calanoida.Rhincalanus.1784e",1,2.35378243385944e-22,2.29597349179664e-14,1.32928852070866e-10,0.00203771655169698,2.44624993795407e-07,0.00518826295389101,0,"1-2mm","predicted CT2.T1.H36_S3"
"1477",1477,"seq_13_Calanoida..562a6",1,2.97166409678755e-18,3.19009282037661e-12,1.4093026388379e-09,0.00105701554702309,2.94164817220565e-07,0.00132977629807916,0,"1-2mm","predicted CT2.T1.H36_S3"
"1478",1478,"seq_7_Calanoida.Calanus helgolandicus.341d3",1,3.11583917884025e-22,1.68712848993228e-14,6.54642703262135e-11,0.000519714585235837,7.00046172284913e-08,0.000895968672140228,0,"1-2mm","predicted CT2.T1.H36_S3"
"1479",1479,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",1,2.89638908851475e-19,1.82189875070524e-12,2.81069647686506e-09,0.000377404751941577,1.15090784060666e-06,0.00195959613403858,0,"1-2mm","predicted CT2.T1.H36_S3"
"1480",1480,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
"1481",1481,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1482",1482,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","CT2.T4.H39_S3.3"
"1483",1483,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.318602964872704,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
"1484",1484,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.315054220894797,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1485",1485,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.297801648763427,NA,NA,30,"1-2mm","CT2.T4.H39_S3.3"
"1486",1486,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.1,NA,NA,30,"1-2mm","CT2.T4.H39_S3.3"
"1487",1487,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.0742829519819529,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
"1488",1488,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.0588919662779895,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1489",1489,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.0326801357909999,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1490",1490,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0.0284411691231576,NA,NA,30,"1-2mm","CT2.T4.H39_S3.3"
"1491",1491,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0.0264176867349488,NA,NA,30,"1-2mm","CT2.T4.H39_S3.3"
"1492",1492,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.0236867547534644,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
"1493",1493,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.0234812505969074,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1494",1494,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0.0232033515952304,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
"1495",1495,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0.022518530454399,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
"1496",1496,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0.0179766793717496,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1497",1497,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.0157007244566575,NA,NA,30,"1-2mm","CT2.T4.H39_S3.3"
"1498",1498,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0.0127108710940552,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1499",1499,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0.0113347282877658,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1500",1500,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0.00958524705453346,NA,NA,30,"1-2mm","CT2.T4.H39_S3.2"
"1501",1501,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.00918466000644538,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
"1502",1502,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0.0087818240412504,NA,NA,30,"1-2mm","CT2.T4.H39_S3.1"
