Hash,C1.T7.H9_S1,C1.T7.H9_S2,C1.T7.H9_S3,C1.T8.H10_S1,C1.T8.H10_S2,C1.T8.H10_S3,C2.T8.H18_S1,C2.T8.H18_S2,C2.T8.H18_S3,C2.T9.H19_S1,C2.T9.H19_S2,C2.T9.H19_S3,C3.T6.H25_S1,C3.T6.H25_S2,C3.T6.H25_S3,C3.T7.H26_S1,C3.T7.H26_S2,C3.T7.H26_S3,CT1.T1.H28_S1,CT1.T1.H28_S2,CT1.T1.H28_S3,CT1.T2.H29_S1,CT1.T2.H29_S2,CT1.T2.H29_S3,CT1.T3.H30_S1,CT1.T3.H30_S2,CT1.T3.H30_S3,CT1.T4.H31_S1,CT1.T4.H31_S2,CT1.T4.H31_S3,CT1.T5.H32_S1,CT1.T5.H32_S2,CT1.T5.H32_S3,CT1.T6.H33_S1,CT1.T6.H33_S2,CT1.T6.H33_S3,CT1.T7.H34_S1,CT1.T7.H34_S2,CT1.T7.H34_S3,CT1.T8.H35_S1,CT1.T8.H35_S2,CT1.T8.H35_S3,CT2.T1.H36_S1,CT2.T1.H36_S2,CT2.T1.H36_S3,CT2.T4.H39_S1,CT2.T4.H39_S2,CT2.T4.H39_S3,CT2.T8.H43_S1,CT2.T8.H43_S2,CT2.T8.H43_S3
c4c5627bd4ffeb8f61fc3f69df4854b58dd6b840,0,0,0,0,0,0,0,25,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca7e85d95de2fb3812bbd7089eac68fa0c36a115,0,0,0,0,0,0,0,363,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cac36e78b2d8027037842ac07e44f161cec7d8d5,0,0,0,0,0,0,0,57,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbbd5c8a1de2fb3b6252570cecf7f7e41cd9e286,0,0,0,0,0,0,0,18,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcdcc36a2ce91bea11977cdc5f8261667c0d96a7,0,0,0,0,0,0,0,50,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df9956e392c5bd889029b789b1a831516d8fea60,0,0,0,0,0,0,0,34,0,,0,0,252,0,,1005,0,0,2,0,0,24,0,0,48,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dff6df8ff57c065357dee94d6b1ff0aa7c6a0edc,0,0,0,0,0,0,0,14,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473124027d61e179661eb79201b8c4009088ffda,0,0,0,0,0,0,0,0,36,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d2990c268e5769f979d432b0dec2812308606b4,0,0,0,0,0,0,0,0,26,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f5af88ca55516cf66629b3e1588b5fc806a7efe,0,0,0,0,0,0,0,0,78,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991675049f7bdba5807d8baf61086c2c5e045797,0,0,0,0,0,0,0,0,281,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7b3fdfb3fd2686b0b9ad8b5fef74f47f0c88b4a,0,0,0,0,0,0,0,0,95,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b92c515d562bda603931668d89f35801fb00b836,0,0,0,0,0,0,0,0,23,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7ec810f37a39a347f7940bb2235047f9a92b5f9,0,0,0,0,0,0,0,0,3,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33839e927895fe65dd93c481f467024b5ba0e3bf,0,0,0,0,0,0,0,0,0,,4,0,0,0,,0,0,422,0,0,588,13,0,0,0,0,0,,0,1455,0,0,654,0,0,21,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0
be89b0b060a6240fee54dba2881ea143442baad3,0,0,0,0,0,0,0,0,0,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b40dfc7414149de977a1bbda6aa25f16cb47de1,0,0,0,0,0,0,0,0,0,,0,1159,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e8a8291966c172ef539251c5aad9dbd72bde6ed,0,0,0,0,0,0,0,0,0,,0,840,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,837,0,0,0,0,0,0,322,0,0,0,0,0,43,0,0,0,0,0,0
2b1e8a9c1ce7a90ec2f34de16ba87cc8b05f2b0f,0,0,0,0,0,0,0,0,0,,0,132,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d075b563d4e64da9f61e6e0004716d5ab494bbc,0,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40ec0b2066ec6326c7b1d54493d801dd5cd38714,0,0,0,0,0,0,0,0,0,,0,7934,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49fec89de63d406eb4fbf3d9071af4b1a176d663,0,0,0,0,0,0,0,0,0,,0,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56a3396904dee6090b5a92130412e3c0549a8514,0,0,0,0,0,0,0,0,0,,0,257,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0
5d1727df5c164231d54def98584bde411e2efb04,0,0,0,0,0,0,0,0,0,,0,13,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221cb7c952277821817c196be19fc0b5bc9cc94,0,0,0,0,0,0,0,0,0,,0,208,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
648def16920ca6523c1f6118243c04b9bdf35146,0,0,0,0,0,0,0,0,0,,0,4219,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662145a699a310c81faed3b997bc281deaac64c3,0,0,0,0,0,0,0,0,0,,0,1201,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681372c71de921567e27fd20b4339cd9edc19dc5,0,0,0,0,0,0,0,0,0,,0,14343,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f9049571ad5e94741cb274cb7b44fce0e5826df,0,0,0,0,0,0,0,0,0,,0,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8509b10ca7288a160f50a08c0ec357fa1f1974fc,0,0,0,0,0,0,0,0,0,,0,388,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2cad7992d70617f236ec38b88ded0042dbbf15e,0,0,0,0,0,0,0,0,0,,0,1302,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8838920b1f38bfc6039bc59c0e26e748e2c01db,0,0,0,0,0,0,0,0,0,,0,1675,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b094f9f650819506ee318081af37dac831404122,0,0,0,0,0,0,0,0,0,,0,804,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3972f3948aec9b909ea4769734188fa6f9a161d,0,0,0,0,0,0,0,0,0,,0,125,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4a975a8e666f53e87f76d1b4ca5b15c66795892,0,0,0,0,0,0,0,0,0,,0,887,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c826a4ed8ce11f9f706c6f67f259d32adf4f0022,0,0,0,0,0,0,0,0,0,,0,1101,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf0c2e302d1ba39afd8d789068fc4cc6058872e6,0,0,0,0,0,0,0,0,0,,0,6876,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfb779bf373803e49ba18dcbf276ecb08f201529,0,0,0,0,0,0,0,0,0,,0,90,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1a5813a6d9caf6e290386a3b9e9b605ccd67bfe,0,0,0,0,0,0,0,0,0,,0,47,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d533075b7929cfb022b0131f4c9c0374c1c3d8c6,0,0,0,0,0,0,0,0,0,,0,230,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,64,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0
ddb5f06ba67d1ca225536c0c8c9ff1f69c30ecf1,0,0,0,0,0,0,0,0,0,,0,1009,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e48208030b3116b76cdbb50d359ea19acea96ea9,0,0,0,0,0,0,0,0,0,,0,1373,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecb86c15f57d61ec1803cb2ffb2205658d058727,0,0,0,0,0,0,0,0,0,,0,1099,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f722d0eed517ca1485412235b83d44c18e6ccf98,0,0,0,0,0,0,0,0,0,,0,451,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1043,0,0,0,0,0,74,76,0,0,0,0,0,0,0,0,0,0,0,421
0ad51b900cf786043d6384f09b3477c824ee8b1a,0,0,0,0,0,0,0,0,0,,0,0,22,0,,14,0,0,0,0,0,0,0,0,110,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137c0fdf7bd5b76fe1c6b44c700c09f74c12535c,0,0,0,0,0,0,0,0,0,,0,0,84,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567f7227a371cdfabfaa7df5f794415ecbe3cba,0,0,0,0,0,0,0,0,0,,0,0,49,0,,71,0,0,158,0,0,93,0,0,98,0,0,,0,0,40,0,0,66,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0
1dcce8360826b98c802d159442bdd5a344727f31,0,0,0,0,0,0,0,0,0,,0,0,46,0,,150,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ef111d246ce25b6e32dbe1036711e2e9190c0ac,0,0,0,0,0,0,0,0,0,,0,0,136,0,,302,0,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226b0b1b11380b3b38e32b6dbd69770cc7a11697,0,0,0,0,0,0,0,0,0,,0,0,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237d6d5b11b002eeabbbea27bc8acc194c73208c,0,0,0,0,0,0,0,0,0,,0,0,31,0,,0,0,0,44,0,0,0,24,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26f34db7e7f95f1fd2e2b6589eb7304b27e342bc,0,0,0,0,0,0,0,0,0,,0,0,20,0,,0,0,0,9,0,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f70a354cd905fd309a50f5ce14c343d62301677,0,0,0,0,0,0,0,0,0,,0,0,174,4,,167,16,0,0,0,73,8,5,0,2,0,0,,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41fec6c710d6cdc2952ea0404f8a5e89f3dcfc66,0,0,0,0,0,0,0,0,0,,0,0,108,0,,259,0,0,0,0,0,0,0,0,52,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450b63e04102aa57d14b8bb58fae01b332aef282,0,0,0,0,0,0,0,0,0,,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905e2a7faede7a220c070fe2443b67ae4307d85,0,0,0,0,0,0,0,0,0,,0,0,29,0,,66,0,0,46,0,0,24,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5249e894fcc7c9cc64d6ed345c23bfcb35dc8e8f,0,0,0,0,0,0,0,0,0,,0,0,85,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537d34135396c3585e7001f5cfd1a38a79b908c8,0,0,0,0,0,0,0,0,0,,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5aea1e5f5f89a41ed6c1c27b6e9d90a5a497a3c4,0,0,0,0,0,0,0,0,0,,0,0,64,0,,0,0,0,71,0,0,28,0,0,36,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dd96cfd6d4a738193a32aa97e26167b954c7a98,0,0,0,0,0,0,0,0,0,,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69a62fe8a6930ddf4877834feccbcbe37bc15fe6,0,0,0,0,0,0,0,0,0,,0,0,44,0,,0,0,0,0,0,0,115,134,0,0,20,0,,29,0,92,0,14,0,0,0,0,0,0,0,0,0,0,32,75,47,0,0,0,0,0
6f2071c01574dc8eb3a01f1679a4b987e7bcaa61,0,0,0,0,0,0,0,0,0,,0,0,41,0,,166,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fffe9e2669eb2657808a9e19c52f6993cfd4032,0,0,0,0,0,0,0,0,0,,0,0,75,10,,309,292,0,0,0,0,122,0,0,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73ddb8741c80250b5fce318e3603fc5637b92ec0,0,0,0,0,0,0,0,0,0,,0,0,31,0,,353,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76b1c07dd0366fc1d0665634e3a2b917d1fdde78,0,0,0,0,0,0,0,0,0,,0,0,44,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77468718317edcb93ff1cab90433e3c0abc9dbbb,0,0,0,0,0,0,0,0,0,,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bf663b8d1a5cb4178b70e102dafa80dc1babef1,0,0,0,0,0,0,0,0,0,,0,0,58,0,,143,0,0,0,0,0,19,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d67b2a4f9f61f19c14e56c1336b047624c51c0c,0,0,0,0,0,0,0,0,0,,0,0,53,0,,133,0,0,0,0,0,0,0,0,53,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806c7ecf87d9f38ac6adf2efc0a74904dc9b1aa1,0,0,0,0,0,0,0,0,0,,0,0,140,171,,235,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a84670c76f5c12ac10b05154640f60e6154751ac,0,0,0,0,0,0,0,0,0,,0,0,33,36,,31,0,0,3,0,0,0,113,0,0,0,0,,0,0,0,0,0,8,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa80b5711e94a14aa478a6f909142b3f7f91c490,0,0,0,0,0,0,0,0,0,,0,0,54,9,,15,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aad705b8b41c9f088b291b19aa4eeddd63de10ed,0,0,0,0,0,0,0,0,0,,0,0,42,0,,0,0,0,71,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac8b6c6be7d4f19692ecfd53383f4a715f8490ae,0,0,0,0,0,0,0,0,0,,0,0,307,0,,0,0,0,0,36,0,0,507,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af2d72d012ac62eec28c8c576995463749faf4fa,0,0,0,0,0,0,0,0,0,,0,0,145,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b29876937946603cd6d5605a2c6675b188d03cd5,0,0,0,0,0,0,0,0,0,,0,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5,0,0,0,0,0,0,0,0,0,,0,0,10,61,,13,0,0,0,0,86,14,390,218,0,0,0,,0,0,0,0,965,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabd0735911e0bc90c692074077ac5668c364bc5,0,0,0,0,0,0,0,0,0,,0,0,667,0,,2015,0,0,276,0,0,3869,0,0,2452,0,0,,0,0,1305,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d72ab9bbcd36dc1889a555745ff40df9c52fd1db,0,0,0,0,0,0,0,0,0,,0,0,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbcdc0436dc94019e54850fc03f4a79efadac140,0,0,0,0,0,0,0,0,0,,0,0,703,0,,852,0,18,4,0,0,22,0,0,983,0,0,,0,0,0,0,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5af744c63ad4db047129b5e93d4c06073613c4d,0,0,0,0,0,0,0,0,0,,0,0,7,7,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef90e0cb404741325745f1f9da477461e2f5a268,0,0,0,0,0,0,0,0,0,,0,0,36,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377aa2639436fd23a880c122b6fffd0375569c33,0,0,0,0,0,0,0,0,0,,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a96784aa01ac277453d266479bf03d18116a2a3,0,0,0,0,0,0,0,0,0,,0,0,0,8,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6828c5e2c964232723eff21c84a3c5372a314755,0,0,0,0,0,0,0,0,0,,0,0,0,7,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694f085ae9856c843f7af813afd86351ebb0f24f,0,0,0,0,0,0,0,0,0,,0,0,0,256,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d431800aef7a1d3ed3aac8d722f5b8e9e3f1280,0,0,0,0,0,0,0,0,0,,0,0,0,9,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091fbfca03e0a21491fbf783b9c31d7efecbee4,0,0,0,0,0,0,0,0,0,,0,0,0,117,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ef8f7e6f455f7e7268f0f0e6d027bbb2b9047c8,0,0,0,0,0,0,0,0,0,,0,0,0,12,,0,0,0,0,0,0,0,39,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab12e13874fb67e77325ca20e128d4877c95d76e,0,0,0,0,0,0,0,0,0,,0,0,0,13,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b18ef336fc797cd08d2fda8e78e43f894621e3ba,0,0,0,0,0,0,0,0,0,,0,0,0,13,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c36bfd792e2804e9aef3978d4d6deae253751603,0,0,0,0,0,0,0,0,0,,0,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7152b3149169db5211ab993c32bcf898c9e0d52,0,0,0,0,0,0,0,0,0,,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc0b0aa5b4087e48a3d1008927396acdb9aced35,0,0,0,0,0,0,0,0,0,,0,0,0,17,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e64c17f4d9d53f3e7e634f635fd5e4a71e63138e,0,0,0,0,0,0,0,0,0,,0,0,0,259,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9a0142e6bcec4a36c9383ab7fe9fe073af54fdc,0,0,0,0,0,0,0,0,0,,0,0,0,35,,0,0,0,26,0,0,0,0,0,0,0,0,,0,0,26,0,0,0,57,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
08636a1495939b7805ca78f84db8556c3ef820fa,0,0,0,0,0,0,0,0,0,,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a1d47bbad8c99ec36dbd496c86b84ab8c3ea414,0,0,0,0,0,0,0,0,0,,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c92aaaa1c9d729bf02e8965834822eb3e5b3f92,0,0,0,0,0,0,0,0,0,,0,0,0,0,,168,0,0,18,0,0,0,0,0,0,0,0,,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ddfc68cf28edf568a04038d7ff59a3430a03dd6,0,0,0,0,0,0,0,0,0,,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e4b156e1d629efde4a48645dfca0d7120f2e211,0,0,0,0,0,0,0,0,0,,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14f754da03f164a181f8d8daea94ee359b2db148,0,0,0,0,0,0,0,0,0,,0,0,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16b9742896671941174ee7b1b3e417966b6f3222,0,0,0,0,0,0,0,0,0,,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c2b6695cc6406ba3067039d197acdf8102a8b76,0,0,0,0,0,0,0,0,0,,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29e9ed3a1aba55148a4cd1b4b9f084c75d04b3f0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,327,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306e41f6aa47a71722c3a607214f2011cfaa91d5,0,0,0,0,0,0,0,0,0,,0,0,0,0,,42,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
