Sample_name,Locus,Hash,nReads
CT1-T8-H35_S1.2,Leray,07328927fc0c18593bb6c76c71003e458b43b9c2,6
CT1-T8-H35_S1.2,Leray,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,62
CT1-T8-H35_S1.2,Leray,a3aa48eda958305314ca2ae91a164da875f8cff8,89
CT1-T8-H35_S1.2,Leray,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,300
CT1-T8-H35_S1.2,Leray,c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c,265
CT1-T8-H35_S1.2,Leray,85c2cce0b81b547ebd05f5623ce7881e5a8db540,370
CT1-T8-H35_S1.2,Leray,8f00bd43b9cef841b113073b7bdea53114cd7384,991
CT1-T8-H35_S1.2,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,15
CT1-T8-H35_S1.2,Leray,0945340d50d9255d08bd4a504591c139b13af1d0,52
CT1-T8-H35_S1.2,Leray,3b40106afbb37d7c187b02f596332415ddc60eb2,20
CT1-T8-H35_S1.2,Leray,e9cb7fb3c745331aaf0280a7b090f4d245bc18ad,145
CT1-T8-H35_S1.2,Leray,9c36fa423ec2085c0be7f35589b6a26e94eb810c,502
CT1-T8-H35_S1.2,Leray,67699186f2500d9fed3b98c89a41824904dec096,98
CT1-T8-H35_S1.2,Leray,b95338d3c9a7df5b78e7cc797e0df0c77a97ab62,117
CT1-T8-H35_S1.2,Leray,a1e1ac867f2717f8ee7191dcde461a5f6c026ece,126
CT1-T8-H35_S1.2,Leray,8ceead2cf25e54cbea1981ea442e647e93c1a15e,24
CT1-T8-H35_S1.2,Leray,a0dda142fd6d0c7ff2a1a3d82b08e6bf644ab72f,50
CT1-T8-H35_S1.2,Leray,1567f7227a371cdfabfaa7df5f794415ecbe3cba,9
CT1-T8-H35_S1.2,Leray,2a40548690210bda47bfd4de3aa9c95fcd73c8c2,71
CT1-T8-H35_S1.2,Leray,37fb916c771edbe28f8d2c2583226b7d65e74116,73
CT1-T8-H35_S1.2,Leray,2f729f3a47c6dab6bbc5dda284a64f74917b9d86,79
CT1-T8-H35_S1.2,Leray,2439425b99d37e9ac683f3246f96980d412ce40c,4
CT1-T8-H35_S1.2,Leray,6b18a206f47395d272d7c4f4a91b5e3da70e82f9,9
CT1-T8-H35_S1.2,Leray,1511209aba9d1c3ed9a7b879f82aaeed2290bf5b,19
CT1-T8-H35_S1.2,Leray,d397f6aeba5625229c1e0c143454aa0b669b5f99,15
CT1-T8-H35_S1.2,Leray,4dbdc9b023c5d3ceda488650fbd338ef96f092d7,213
CT1-T8-H35_S1.2,Leray,5060f9cee2cf5a5fd9d18aba522442aac691878c,279
CT1-T8-H35_S1.2,Leray,d0d312dfcd78e6afa2061d2421c41799852f6d96,24
CT1-T8-H35_S1.2,Leray,c7971eea12434e00b9f1d92ffc0d4e2bf552702c,26
CT1-T8-H35_S1.2,Leray,9b60a416003d9d36c43a15b001175ce94ee0bb41,14
CT1-T8-H35_S1.2,Leray,f69e472c4a73a6d96cb5e80ca91610b37942f7cf,142
CT1-T8-H35_S1.2,Leray,74b499078650335d6f86c14b17614f76b1854018,61
CT1-T8-H35_S1.2,Leray,c58938c10eefd69ed860033dae446702ff7da2d6,19
CT1-T8-H35_S1.2,Leray,6221cb7c952277821817c196be19fc0b5bc9cc94,35
CT1-T8-H35_S1.2,Leray,b207e10637dd4c26bbde2449ee1b28d60cf91b84,56
CT1-T8-H35_S1.2,Leray,1fcf5441d358d497a4b182b240116d2f0b8df03a,5
CT1-T8-H35_S1.2,Leray,25c208e03a668c3e073411c7916d4c236fea3fee,149
CT1-T8-H35_S1.2,Leray,03fba41d417e1684ad60fd40ed312faa7e70c867,20
CT1-T8-H35_S1.2,Leray,38ecfaf01d32485f85c09538c7bfacdb9f121736,61
CT1-T8-H35_S1.2,Leray,5fe0fce17ffc4aa67b71058c127a634e339d7fb9,3
CT1-T8-H35_S1.2,Leray,b09865c65f15f4a8a2798227db18b6d3169aba27,123
CT1-T8-H35_S1.2,Leray,2735506ea0e9031972791815762c155feeb9394b,62
CT1-T8-H35_S1.2,Leray,b7b8fc214fb3405a729d10d346e60b8fd1b38caa,95
CT1-T8-H35_S1.2,Leray,66cde027ccf8b4c801113bb7733912c7dde8a536,104
CT1-T8-H35_S1.2,Leray,f8ea8faec83c1c92daba7db1529691b76a63cf92,15
CT1-T8-H35_S1.2,Leray,9a768c0df6b87c589c269b3027c1477b84ef3469,36
CT1-T8-H35_S1.2,Leray,020c9f56a9849cc60bbd5c971569204c6e7fa2ec,27
CT1-T8-H35_S1.2,Leray,a4f88cf8c7ddced40052f97b879962e9af8bb1f5,6
CT1-T8-H35_S1.2,Leray,1dab2f7ad7e9b19ff2bdc48b66844f7080e59bdc,18
CT1-T8-H35_S1.2,Leray,5c2bcd6911d147bbf3dca9ae54627daba8f9b8be,71
CT1-T8-H35_S1.2,Leray,49b90024154644c1902b93b249a99b6dd3f0be59,20
CT1-T8-H35_S1.2,Leray,c1e32db39466e4d2698d9d37631a05d16e2086b6,79
CT1-T8-H35_S1.2,Leray,d65ca2cb862a3ee8ea25b63decdb2c2ae7aa5110,79
CT1-T8-H35_S1.2,Leray,9cbf8e5c3aa03a735b18c0fcf15eb7fc56a3ff29,42
CT1-T8-H35_S1.2,Leray,391b2e30e6b1d7ea9182f5f8519c8239b02592b5,20
CT1-T8-H35_S1.2,Leray,d1859799aa1d8d7a837d209fc2d888a554bf286c,45
CT1-T8-H35_S1.2,Leray,54212c41a53282fb6fba9b13eb4fac6bb7d8f5ba,24
CT1-T8-H35_S1.2,Leray,11b6f4a822296d9ac299cca0847a7f3376a6dff4,42
CT1-T8-H35_S1.2,Leray,c6c394cdf7856f86e1f3f6ef26ef2353dd5ebcaf,26
CT1-T8-H35_S1.2,Leray,9c62538c0c296d9135f79683f749e27647814c8f,22
CT1-T8-H35_S1.2,Leray,84dd21bf2395672bc4921b3b966c680ed08e3326,15
CT1-T8-H35_S1.2,Leray,cb7cd7852fb0e63db4a44c63d86974f07b3a4e8b,20
CT1-T8-H35_S1.2,Leray,f0583c5936e30edf20feefdc110e8f6450ef2b6e,20
CT1-T8-H35_S1.2,Leray,035ddb4bc75cc9920341d2197ee2a4f7b1991508,19
CT1-T8-H35_S1.2,Leray,2c6aeb2dfa423722fc404f104472e07a304aed95,16
CT1-T8-H35_S1.2,Leray,9846a5efd49b93ca040150c2aed1d9ffe1b66ecf,4
CT1-T8-H35_S1.2,Leray,c0d3bac4d994ac142f5f427e1e50a226db7447ba,13
CT1-T8-H35_S1.2,Leray,ae3e2967cee6751d8e68c972e01a9808b11dda10,13
CT1-T8-H35_S1.2,Leray,7fda288e184db0899f88fef4167dff4c926ca7b2,12
CT1-T8-H35_S1.2,Leray,1b61413ba8b8c607f03733c8ccd72f1e881a895c,12
CT1-T8-H35_S1.2,Leray,82c57f91b687b54d793096b5a4ac964bf442adc8,11
CT1-T8-H35_S1.2,Leray,51b79c1e30b616fd30ac15ddef6fa255e2339377,7
CT1-T8-H35_S1.2,Leray,df7b36bc0b2bab4a3005ff5891d9ffb0f9fa7a2d,9
CT1-T8-H35_S1.2,Leray,1cde04decf0a622801062f1538eff411e4875b3f,9
CT1-T8-H35_S1.2,Leray,03c0749df01070c9f884d7175b57b2edd7666a07,9
CT1-T8-H35_S1.2,Leray,522bfd0604e6165a78457c5509345aca74a8114a,9
CT1-T8-H35_S1.2,Leray,3ac1ce0eb0bec20ee95c63f5fe5546e07ddfdc7d,3
CT1-T8-H35_S1.2,Leray,ed9fa7ba332546e34f49a251557bd5cf110f3119,8
CT1-T8-H35_S1.2,Leray,38bf985540c9c7adc2c4afaec2ca25c8c64f5610,8
CT1-T8-H35_S1.2,Leray,3d62d748da1f8db006393409f17331b6473aa9ca,8
CT1-T8-H35_S1.2,Leray,dbe0c2b69396b30a6ed27835474afb9300b3d85c,7
CT1-T8-H35_S1.2,Leray,03a3f43affdfec3ad7706e4ad012eabd929a51ca,7
CT1-T8-H35_S1.2,Leray,4646be86458ee6223a5a3173f6d506dccc60cf61,7
CT1-T8-H35_S1.2,Leray,28da5f77741e0842c8f932d69eeee6cdc3cb0c67,6
CT1-T8-H35_S1.2,Leray,484a8c880848d97217fd0d7694f67704fec5aa83,5
CT1-T8-H35_S1.2,Leray,c2bda181f228fcd425e703d2cb6380f9325d6a17,5
CT1-T8-H35_S1.2,Leray,f0e666b993dcf22eb26264d6ea007ec9737e1185,5
CT1-T8-H35_S1.2,Leray,58c069d8806feef7a8989aca38c4beb2c6e444e3,4
CT1-T8-H35_S1.2,Leray,36616b5a21197dacedbd47c5d9c836e3dca6204b,4
CT1-T8-H35_S1.2,Leray,be28f4d895ab1f6b4f5d9456c0b17a2a4af35dee,4
CT1-T8-H35_S1.2,Leray,c2e68ce3f9bfa6056e5fac652a2682e5c9d01cfa,4
CT1-T8-H35_S1.2,Leray,b32912c1beeadab84abd46e2e1e574cc5ba10efb,3
CT1-T8-H35_S1.2,Leray,86d1476c1255cc183a18b249bd819dd7e49efd00,3
CT1-T8-H35_S1.2,Leray,0d26659ef6ba36b1544185c99cdd9b2b03abec03,3
CT1-T8-H35_S1.2,Leray,3186262333a8c0ac2099afc430912cc2a7e115dd,2
CT1-T8-H35_S1.2,Leray,7b5a11e517c1a3fb0356622b6f96e96b9c528ec0,2
CT1-T8-H35_S2.2,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,7312
CT1-T8-H35_S2.2,Leray,0c5fa17f7ecf209f6fd088aa6fd53eb627bafcf0,3494
CT1-T8-H35_S2.2,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,10
CT1-T8-H35_S2.2,Leray,f736c21058cc8ce107275dac622fe3b316a557a2,2612
CT1-T8-H35_S2.2,Leray,add60dfdaa81b55c808fc154caf15ac941b0ca2a,1959
CT1-T8-H35_S2.2,Leray,c3db1f4fb87f52065f108aea13bad38e2d74d8fa,135
CT1-T8-H35_S2.2,Leray,5a833e0a478a012b2b934b19b76eb311d63cf891,1098
CT1-T8-H35_S2.2,Leray,b66bf92767420eb5115b7c8aed4dc41a7d17af6d,382
CT1-T8-H35_S2.2,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,401
CT1-T8-H35_S2.2,Leray,6865099a80c0043771d0151aa8bda15a713d63e3,456
CT1-T8-H35_S2.2,Leray,cdffdeed24846ab0fa0610d9f5c119df862c22d2,51
CT1-T8-H35_S2.2,Leray,3eafdd7e0292677d65676b2e27b59fb00503f03a,15
CT1-T8-H35_S2.2,Leray,ca6a338620c11bc8b0d3957d29068f6c39c68b5b,396
CT1-T8-H35_S2.2,Leray,bf8f3bfe8fb8e23135280e64efe4cc3cc315b30c,106
CT1-T8-H35_S2.2,Leray,628da32d7d0084faceecf85cfaaddd76b291a763,12
CT1-T8-H35_S2.2,Leray,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,15
CT1-T8-H35_S2.2,Leray,b1fb395dbe6b229152fbf62970f20f129ba0ac46,317
CT1-T8-H35_S2.2,Leray,8f00bd43b9cef841b113073b7bdea53114cd7384,284
CT1-T8-H35_S2.2,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,9
CT1-T8-H35_S2.2,Leray,6f01a43858c4adeff558f03693318ff97d09a3b6,141
CT1-T8-H35_S2.2,Leray,6f93c18e5a5ef94bb08099b6f6505f5082ebe2cd,171
CT1-T8-H35_S2.2,Leray,031ac4e0dd2ecc8f1dcecff888fa78cd7daee6cf,12
CT1-T8-H35_S2.2,Leray,3b40106afbb37d7c187b02f596332415ddc60eb2,22
CT1-T8-H35_S2.2,Leray,3fdfd5cae5ad9abd680b01523b895198661a1c47,95
CT1-T8-H35_S2.2,Leray,a6e241a59c2ed7900e86b07cb485010902f70636,210
CT1-T8-H35_S2.2,Leray,4f2327009bca5c3fe9bcbada8ff3b335b8af6295,8
CT1-T8-H35_S2.2,Leray,cd461f97fea3eb247657aaf6ea054a4ff990ac82,196
CT1-T8-H35_S2.2,Leray,67699186f2500d9fed3b98c89a41824904dec096,40
CT1-T8-H35_S2.2,Leray,96b0c12782bc61deb3c003cecaa108f2e2b30186,50
CT1-T8-H35_S2.2,Leray,a1e1ac867f2717f8ee7191dcde461a5f6c026ece,43
CT1-T8-H35_S2.2,Leray,ebaccffde6849cb6c317f6d2e476b5e202c7fadf,75
CT1-T8-H35_S2.2,Leray,37fb916c771edbe28f8d2c2583226b7d65e74116,46
CT1-T8-H35_S2.2,Leray,29e2cbb74a0c27bf98c426eac95fba417478c5ef,50
CT1-T8-H35_S2.2,Leray,336ec8c1679ed2e11aa01173187f551ee8683850,5
CT1-T8-H35_S2.2,Leray,ee68c039e583b19d6277ad916a5630b19d776695,44
CT1-T8-H35_S2.2,Leray,52b66ccbc76733bb29400f227295500d67fa0803,32
CT1-T8-H35_S2.2,Leray,df61301d23182c34b2016bdc11cee3833edd90b9,335
CT1-T8-H35_S2.2,Leray,c7971eea12434e00b9f1d92ffc0d4e2bf552702c,280
CT1-T8-H35_S2.2,Leray,9b60a416003d9d36c43a15b001175ce94ee0bb41,13
CT1-T8-H35_S2.2,Leray,c3e6c44ce785dda30575ac5c0372641aa8c362fb,218
CT1-T8-H35_S2.2,Leray,74b499078650335d6f86c14b17614f76b1854018,18
CT1-T8-H35_S2.2,Leray,45bd7533ce3843fd38aeca890bbc9e687e15d154,22
CT1-T8-H35_S2.2,Leray,eddfd527ab32c2ab07c78ec0f5bcb6ad4a8680e6,148
CT1-T8-H35_S2.2,Leray,af5e5713d27e348558744e8728555a5a0b618693,137
CT1-T8-H35_S2.2,Leray,4a796656ca4561a11f554c3df10212368fee3186,159
CT1-T8-H35_S2.2,Leray,7ba239bd885dc9cfecffde0752e2c2194ae85f74,16
CT1-T8-H35_S2.2,Leray,380acd4015e9bd667d77213d6a118665673a882a,84
CT1-T8-H35_S2.2,Leray,3534d7ff6c0a0e7f9ccce74e11b0169a122e6de2,77
CT1-T8-H35_S2.2,Leray,a38726b72f602e197f982e3d7ec998150a135004,74
CT1-T8-H35_S2.2,Leray,2ad1393a5a4075f77b93321d57e0c0727ac2cade,9
CT1-T8-H35_S2.2,Leray,59e51e05e8a629ade2a14b036bc692e2671125c0,70
CT1-T8-H35_S2.2,Leray,f7d99e62bf7a84c1f0bdd1119236f9d3a39a32cf,50
CT1-T8-H35_S2.2,Leray,3035740a81c64866ad26ac5c9d408783b655d5f6,57
CT1-T8-H35_S2.2,Leray,1026cf43c26db5a37c9e08e9c0a88b7f9bde4ca3,11
CT1-T8-H35_S2.2,Leray,f43e6d2975f8effaef0e9cacbe2a66f7c9bcacb5,6
CT1-T8-H35_S2.2,Leray,a56376946524573a3ca4822508d4ffe485124fbd,38
CT1-T8-H35_S2.2,Leray,b4b20b65e80aa3edd521f3c2bba6653b10b6c53b,27
CT1-T8-H35_S2.2,Leray,bad7afccaaa619268482182e93a4d85d71df2ec2,32
CT1-T8-H35_S2.2,Leray,63bbeac9e5976c163582eee3a86379231f5ee619,31
CT1-T8-H35_S2.2,Leray,3d20908a2f32bc5cfcafc1c2b5fa5f14a0926023,28
CT1-T8-H35_S2.2,Leray,a6bbd363010d7a80d6fe50045865762d8cb541a3,24
CT1-T8-H35_S2.2,Leray,0998c5146d096a7cde7986ad61225f9fdf2ce8f7,18
CT1-T8-H35_S2.2,Leray,1ed97b47bdbfcb19642c3e80a0b434f9d52f9094,16
CT1-T8-H35_S2.2,Leray,b550711c77469fe6572432d2e66bfda1032a85d3,15
CT1-T8-H35_S2.2,Leray,2d5083d7cfd341f0c663f256c8d1c1d236bdf04c,15
CT1-T8-H35_S2.2,Leray,d8d1a5a4eb5a8994f242976600a4c7bb00f8f739,13
CT1-T8-H35_S2.2,Leray,ac8d0324ccb1c0e0f0990108082986b925d04c9c,5
CT1-T8-H35_S2.2,Leray,03fa18e98caf185cfdb7cbc6aafaefc8c8a9ab7c,8
CT1-T8-H35_S2.2,Leray,ddf17c26553754b521d9da468f6e6dd0c34bd2a4,4
CT1-T8-H35_S2.2,Leray,e32ab58fae46090b0315c5cefc973bf6df5d4e5d,4
CT1-T8-H35_S2.2,Leray,54f738e45ff1bf984f6774a2af10e7181f5882ec,4
CT1-T8-H35_S2.2,Leray,3618255c70c874ff1dd8bc358a61e0928b1afbdb,4
CT1-T8-H35_S2.2,Leray,24bd73a666289f14a15e45be68aad4de9cb7049c,3
CT1-T8-H35_S2.2,Leray,0347345028e02fcf2469c1443f8f6ac79673d97b,2
CT1-T8-H35_S3.2,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,20746
CT1-T8-H35_S3.2,Leray,0c5fa17f7ecf209f6fd088aa6fd53eb627bafcf0,520
CT1-T8-H35_S3.2,Leray,f736c21058cc8ce107275dac622fe3b316a557a2,317
CT1-T8-H35_S3.2,Leray,add60dfdaa81b55c808fc154caf15ac941b0ca2a,169
CT1-T8-H35_S3.2,Leray,c3db1f4fb87f52065f108aea13bad38e2d74d8fa,4
CT1-T8-H35_S3.2,Leray,5a833e0a478a012b2b934b19b76eb311d63cf891,147
CT1-T8-H35_S3.2,Leray,b66bf92767420eb5115b7c8aed4dc41a7d17af6d,80
CT1-T8-H35_S3.2,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,8
CT1-T8-H35_S3.2,Leray,6865099a80c0043771d0151aa8bda15a713d63e3,78
CT1-T8-H35_S3.2,Leray,a1bd8c3c579e5c0eae315dfe9ba06d3f4b917007,676
CT1-T8-H35_S3.2,Leray,3eafdd7e0292677d65676b2e27b59fb00503f03a,42
CT1-T8-H35_S3.2,Leray,ca6a338620c11bc8b0d3957d29068f6c39c68b5b,56
CT1-T8-H35_S3.2,Leray,18bc8062d256c224000582443890cdb333deb155,498
CT1-T8-H35_S3.2,Leray,87cae20a691b13f9183a63b10fb5eca3afb42452,2659
CT1-T8-H35_S3.2,Leray,2885839f4b72c349770741c1878014867992af4b,99
CT1-T8-H35_S3.2,Leray,8f00bd43b9cef841b113073b7bdea53114cd7384,47
CT1-T8-H35_S3.2,Leray,bfcd14f97747c99372ec23c78dab3909d1561ea0,2
CT1-T8-H35_S3.2,Leray,699998b228e39009dc3427070b6bafcf3fb8c664,32
CT1-T8-H35_S3.2,Leray,3b40106afbb37d7c187b02f596332415ddc60eb2,12
CT1-T8-H35_S3.2,Leray,3fdfd5cae5ad9abd680b01523b895198661a1c47,18
CT1-T8-H35_S3.2,Leray,a6e241a59c2ed7900e86b07cb485010902f70636,71
CT1-T8-H35_S3.2,Leray,abe60dc4f328e42645e8b5de62890609258de7a7,774
CT1-T8-H35_S3.2,Leray,cd461f97fea3eb247657aaf6ea054a4ff990ac82,58
CT1-T8-H35_S3.2,Leray,ce213e276a68f4d89e1af6d87e07e249f66c419c,6
CT1-T8-H35_S3.2,Leray,1ed69552a3bb0d8b0177dfd7c8c2d1147d350cc9,207
CT1-T8-H35_S3.2,Leray,b95338d3c9a7df5b78e7cc797e0df0c77a97ab62,34
CT1-T8-H35_S3.2,Leray,336ec8c1679ed2e11aa01173187f551ee8683850,3
CT1-T8-H35_S3.2,Leray,df61301d23182c34b2016bdc11cee3833edd90b9,5
CT1-T8-H35_S3.2,Leray,c7971eea12434e00b9f1d92ffc0d4e2bf552702c,23
CT1-T8-H35_S3.2,Leray,74b499078650335d6f86c14b17614f76b1854018,17
CT1-T8-H35_S3.2,Leray,38ecfaf01d32485f85c09538c7bfacdb9f121736,170
CT1-T8-H35_S3.2,Leray,7f0c63c5ace088f1d793ef0143cf408abcb1283e,124
CT1-T8-H35_S3.2,Leray,3ef8071a48d2c92a83aa60cb7a106ec514f74371,122
CT1-T8-H35_S3.2,Leray,4078999d1893c901da93d943a448de56230f53fc,39
CT1-T8-H35_S3.2,Leray,f48a1036532f252a588e80c8e5758c82949bc50a,98
CT1-T8-H35_S3.2,Leray,63d22c858b424ff6e02bd233d482d9ecd3997cf4,29
CT1-T8-H35_S3.2,Leray,b7b62cb13509bd995e063212b5f36d011babccd5,93
CT1-T8-H35_S3.2,Leray,aa9bf9954d25f759ca7f5ad36e06a6c1786b9fce,88
CT1-T8-H35_S3.2,Leray,62a667953c32df304a85f5c93c577fe0b8e7c2f2,81
CT1-T8-H35_S3.2,Leray,398789a224f4bd053ecd60cb02f482d29c4c3383,80
CT1-T8-H35_S3.2,Leray,ef0e2351d911c23cb9ecb5befa861aead5198efd,48
CT1-T8-H35_S3.2,Leray,9cbf8e5c3aa03a735b18c0fcf15eb7fc56a3ff29,3
CT1-T8-H35_S3.2,Leray,f7d99e62bf7a84c1f0bdd1119236f9d3a39a32cf,12
CT1-T8-H35_S3.2,Leray,4b58afc6bcc204e0f2486fb5763888eb5d72500c,61
CT1-T8-H35_S3.2,Leray,d77c91204733ed864e423622b109bcecf13d6d60,59
CT1-T8-H35_S3.2,Leray,83bf36097a21fc5682e6cff8d93e844e85a42ee1,58
CT1-T8-H35_S3.2,Leray,9fc35173d79493f193a1f5ba1c2fe373adea01b8,56
CT1-T8-H35_S3.2,Leray,f6a8463a14aaaa8ec7ec06854ed9b85c68cc4186,55
CT1-T8-H35_S3.2,Leray,1026cf43c26db5a37c9e08e9c0a88b7f9bde4ca3,9
CT1-T8-H35_S3.2,Leray,36732cef83c957b2d346261fa595abf53825082e,45
CT1-T8-H35_S3.2,Leray,faf15f26eda57b6b742db64d6af9bd0b7b7c78fd,45
CT1-T8-H35_S3.2,Leray,666d1102ce6bc93ded04956f839f88f21d65261c,45
CT1-T8-H35_S3.2,Leray,a9efbf5e25a5cc45b677c314fb16aee89326fff6,36
CT1-T8-H35_S3.2,Leray,3a0966c0b3c5ccb5d42578ef60cae5c5d7aec8e5,34
CT1-T8-H35_S3.2,Leray,a2b51683959d22b49f94d01a772efff97a81a8da,10
CT1-T8-H35_S3.2,Leray,9d5885c74a9573f90158df871647d5a0ae966c94,31
CT1-T8-H35_S3.2,Leray,42056cc7d479eef6acd19709ba12c5b3f2d91b60,21
CT1-T8-H35_S3.2,Leray,27ac40941d576929c67303395d514f56cd67acc9,20
CT1-T8-H35_S3.2,Leray,96f47a36199f36445541aaa2001045eb49c8c56a,20
CT1-T8-H35_S3.2,Leray,536e3b2da4dd010ac7f64be2dcc915b4adfa0da2,20
CT1-T8-H35_S3.2,Leray,16d3472e6d0c028b87f0b97c135b665c2f274702,12
CT1-T8-H35_S3.2,Leray,2a8947f9f7aba0d52b990585f0c031e6411ff2fc,19
CT1-T8-H35_S3.2,Leray,92ecb91464005e4576287389e22702a3e37bc6b3,19
CT1-T8-H35_S3.2,Leray,38bd7c41421d8b81bc3461f71c588bdfd94ae9cc,17
CT1-T8-H35_S3.2,Leray,3edb78e7b73fbbc2299c2bc49d0cf9c20143c32b,16
CT1-T8-H35_S3.2,Leray,95c5d6d3bc61653146dfb7203d38a9ed5c826c72,14
CT1-T8-H35_S3.2,Leray,c5b71526760c13602a2a1e18baef10121517289c,5
CT1-T8-H35_S3.2,Leray,f01a74c492a8b2237fe61a6e5e7082dc4aea7e12,5
CT1-T8-H35_S3.2,Leray,ed5ee3fda0049ae6c1d62a2c1183e18e8cd73cfe,4
CT1-T8-H35_S3.2,Leray,a86343e99603fc01bc4eaf0692aa6cfd0deeaea6,4
CT1-T8-H35_S3.2,Leray,28555dc190579605842c24ea45094e08e1989450,3
CT1-T8-H35_S3.2,Leray,44135b890a8069b98fcc51976d4e908392127d49,2
CT2-T1-H36_S1.2,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,8499
CT2-T1-H36_S1.2,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,112
CT2-T1-H36_S1.2,Leray,f736c21058cc8ce107275dac622fe3b316a557a2,52
CT2-T1-H36_S1.2,Leray,add60dfdaa81b55c808fc154caf15ac941b0ca2a,49
CT2-T1-H36_S1.2,Leray,b809a997632c2640cdbe7940f619b45fa30adc45,518
CT2-T1-H36_S1.2,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,52
CT2-T1-H36_S1.2,Leray,cdffdeed24846ab0fa0610d9f5c119df862c22d2,19
CT2-T1-H36_S1.2,Leray,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,209
CT2-T1-H36_S1.2,Leray,628da32d7d0084faceecf85cfaaddd76b291a763,12
CT2-T1-H36_S1.2,Leray,c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c,34
CT2-T1-H36_S1.2,Leray,85c2cce0b81b547ebd05f5623ce7881e5a8db540,12
CT2-T1-H36_S1.2,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,109
CT2-T1-H36_S1.2,Leray,0945340d50d9255d08bd4a504591c139b13af1d0,26
CT2-T1-H36_S1.2,Leray,5a5b0e270b0683dc34e23f7b50a7611365052f5d,15
CT2-T1-H36_S1.2,Leray,3b40106afbb37d7c187b02f596332415ddc60eb2,7
CT2-T1-H36_S1.2,Leray,e9cb7fb3c745331aaf0280a7b090f4d245bc18ad,9
CT2-T1-H36_S1.2,Leray,3295752a0e23c38ca91766afff6878c18041e839,36
CT2-T1-H36_S1.2,Leray,a1e1ac867f2717f8ee7191dcde461a5f6c026ece,24
CT2-T1-H36_S1.2,Leray,57005a777156822813323fb1ad812d5fee0c64f4,25
CT2-T1-H36_S1.2,Leray,37fb916c771edbe28f8d2c2583226b7d65e74116,3
CT2-T1-H36_S1.2,Leray,6b18a206f47395d272d7c4f4a91b5e3da70e82f9,33
CT2-T1-H36_S1.2,Leray,bcbb33decfc217da7cce18ad04f19f8666292765,37
CT2-T1-H36_S1.2,Leray,d397f6aeba5625229c1e0c143454aa0b669b5f99,3
CT2-T1-H36_S1.2,Leray,9b60a416003d9d36c43a15b001175ce94ee0bb41,26
CT2-T1-H36_S1.2,Leray,f69e472c4a73a6d96cb5e80ca91610b37942f7cf,62
CT2-T1-H36_S1.2,Leray,03fba41d417e1684ad60fd40ed312faa7e70c867,16
CT2-T1-H36_S1.2,Leray,a4f88cf8c7ddced40052f97b879962e9af8bb1f5,8
CT2-T1-H36_S1.2,Leray,2ad1393a5a4075f77b93321d57e0c0727ac2cade,4
CT2-T1-H36_S1.2,Leray,b37f27efc19eb7bab88efe54f37c5dab42033050,2
CT2-T1-H36_S1.2,Leray,485ae292e3e11214123a4b9e63e34e76b4344af7,56
CT2-T1-H36_S1.2,Leray,a5bac78b80bbcbdf0eaa5daa3048dfc59de3066b,25
CT2-T1-H36_S1.2,Leray,30831c9a8c2539997351cd1e1eb9abe305b770fb,6
CT2-T1-H36_S1.2,Leray,a8e6604baa7ca0f8c1fccb858e7de4b1a40b3f98,2
CT2-T1-H36_S1.2,Leray,bd25d85e4fafeb531c1501b70dc51a3bc8301e31,20
CT2-T1-H36_S1.2,Leray,dca3902120d26574195c2da0010ff3059418cba8,18
CT2-T1-H36_S1.2,Leray,87f586073ada40405655bfcaeadb1df78f84e6c0,7
CT2-T1-H36_S1.2,Leray,a6ee4b97b3e5143ec18fab21dbe0eb9941e38cc4,15
CT2-T1-H36_S1.2,Leray,0eaedf31320bcd03c670c67bea423c1b0de1e51b,9
CT2-T1-H36_S1.2,Leray,783ba6c705cddfd0222e7b046d4850094201de2c,8
CT2-T1-H36_S1.2,Leray,b15331c5e4e4d2c7dcbabba11b2e7bf5377c5eca,6
CT2-T1-H36_S1.2,Leray,846081875d9c7ca2a43da7e2c77c0bd37813d375,5
CT2-T1-H36_S1.2,Leray,317eeafe399786c55884c80585efd0ae9c953f5c,4
CT2-T1-H36_S1.2,Leray,2a55a68ce4b253142e2f2c6da2ee4dd951a79c89,4
CT2-T1-H36_S1.2,Leray,5ea3e5f9f5b217b39bc303871d907b6536ed24fa,2
CT2-T1-H36_S1.2,Leray,96b18075ba84c52ddfb5e870e7ac5127bc0788d3,2
